Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
6/27/23 14:04,1.69E+12,1016136,6/27/23,14:04:22,FO,29,77,171,0,-,0.55,0,-,0.84,-,-,-,-,-,-,77,171,0.55,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-C
6/27/23 14:04,1.69E+12,1028035,6/27/23,14:04:34,FO,30,118,258,0,-,0.543,0,-,0.84,-,-,-,-,-,-,118,258,0.543,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-C
6/27/23 14:04,1.69E+12,1037656,6/27/23,14:04:44,FO,31,117,243,0,-,0.519,0,-,0.84,-,-,-,-,-,-,117,243,0.519,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-C
6/27/23 14:04,1.69E+12,1047151,6/27/23,14:04:53,FO,32,128,271,0,-,0.528,0,-,0.84,-,-,-,-,-,-,128,271,0.528,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-C
6/27/23 14:04,1.69E+12,1052642,6/27/23,14:04:59,FO,33,5,8,0,-,-,-,-,0.84,-,-,-,-,-,-,5,8,-,-,-,-,-,NA,NA
6/27/23 14:05,1.69E+12,1058432,6/27/23,14:05:04,FO,34,4,5,0,-,-,-,-,0.84,-,-,-,-,-,-,4,5,-,-,-,-,-,NA,NA
6/27/23 14:05,1.69E+12,1086281,6/27/23,14:05:32,FO,35,47,73,0,-,0.356,0,-,0.84,-,-,-,-,-,-,47,73,0.356,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:05,1.69E+12,1098935,6/27/23,14:05:45,FO,36,48,101,0,-,0.525,0,-,0.84,-,-,-,-,-,-,48,101,0.525,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:05,1.69E+12,1111982,6/27/23,14:05:58,FO,37,152,279,0,-,0.455,0,-,0.84,-,-,-,-,-,-,152,279,0.455,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:06,1.69E+12,1124675,6/27/23,14:06:11,FO,38,130,260,0,-,0.5,0,-,0.84,-,-,-,-,-,-,130,260,0.5,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:06,1.69E+12,1135465,6/27/23,14:06:21,FO,39,90,171,0,-,0.474,0,-,0.84,-,-,-,-,-,-,90,171,0.474,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:06,1.69E+12,1146646,6/27/23,14:06:33,FO,40,171,295,0,-,0.42,0,-,0.84,-,-,-,-,-,-,171,295,0.42,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:06,1.69E+12,1156087,6/27/23,14:06:42,FO,41,137,261,0,-,0.475,0,-,0.84,-,-,-,-,-,-,137,261,0.475,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:06,1.69E+12,1164027,6/27/23,14:06:50,FO,42,131,257,0,-,0.49,0,-,0.84,-,-,-,-,-,-,131,257,0.49,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:06,1.69E+12,1172574,6/27/23,14:06:59,FO,43,148,290,0,-,0.49,0,-,0.84,-,-,-,-,-,-,148,290,0.49,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:07,1.69E+12,1180951,6/27/23,14:07:07,FO,44,82,175,0,-,0.531,0,-,0.84,-,-,-,-,-,-,82,175,0.531,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-D
6/27/23 14:07,1.69E+12,1191174,6/27/23,14:07:17,FO,45,2,7,0,-,-,-,-,0.84,-,-,-,-,-,-,2,7,-,-,-,-,-,NA,NA
6/27/23 14:07,1.69E+12,1196741,6/27/23,14:07:23,FO,46,3,5,0,-,-,-,-,0.84,-,-,-,-,-,-,3,5,-,-,-,-,-,NA,NA
6/27/23 14:07,1.69E+12,1204877,6/27/23,14:07:31,FO,47,103,237,0,-,0.565,0,-,0.84,-,-,-,-,-,-,103,237,0.565,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:07,1.69E+12,1210774,6/27/23,14:07:37,FO,48,120,244,0,-,0.508,0,-,0.84,-,-,-,-,-,-,120,244,0.508,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:07,1.69E+12,1216563,6/27/23,14:07:43,FO,49,17,40,0,-,-,-,-,0.84,-,-,-,-,-,-,17,40,0.575,-,-,-,-,NA,NA
6/27/23 14:07,1.69E+12,1225417,6/27/23,14:07:51,FO,50,155,419,0,-,0.63,0,-,0.84,-,-,-,-,-,-,155,419,0.63,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:08,1.69E+12,1235508,6/27/23,14:08:02,FO,51,64,144,0,-,0.556,0,-,0.84,-,-,-,-,-,-,64,144,0.556,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:08,1.69E+12,1245011,6/27/23,14:08:11,FO,52,70,176,0,-,0.602,0,-,0.84,-,-,-,-,-,-,70,176,0.602,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:08,1.69E+12,1254596,6/27/23,14:08:21,FO,53,86,190,0,-,0.547,0,-,0.84,-,-,-,-,-,-,86,190,0.547,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:08,1.69E+12,1262179,6/27/23,14:08:28,FO,54,108,242,0,-,0.554,0,-,0.84,-,-,-,-,-,-,108,242,0.554,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:08,1.69E+12,1269849,6/27/23,14:08:36,FO,55,107,219,0,-,0.511,0,-,0.84,-,-,-,-,-,-,107,219,0.511,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:08,1.69E+12,1278462,6/27/23,14:08:44,FO,56,140,288,0,-,0.514,0,-,0.84,-,-,-,-,-,-,140,288,0.514,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:08,1.69E+12,1292060,6/27/23,14:08:58,FO,57,56,121,0,-,0.537,0,-,0.84,-,-,-,-,-,-,56,121,0.537,-,-,-,-,20230627-MOHK-002,20230627-MOHK-002-E
6/27/23 14:09,1.69E+12,1298486,6/27/23,14:09:05,FO,58,2,7,0,-,-,-,-,0.84,-,-,-,-,-,-,2,7,-,-,-,-,-,NA,NA
6/27/23 14:09,1.69E+12,1303251,6/27/23,14:09:09,FO,59,3,5,0,-,-,-,-,0.84,-,-,-,-,-,-,3,5,-,-,-,-,-,NA,NA
6/27/23 14:21,1.69E+12,2026744,6/27/23,14:21:13,FO,60,25,49,0,-,-,-,-,0.84,-,-,-,-,-,-,25,49,0.49,-,-,-,-,NA,NA
6/27/23 14:21,1.69E+12,2036377,6/27/23,14:21:22,FO,61,59,90,0,-,0.344,0,-,0.84,-,-,-,-,-,-,59,90,0.344,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-A
6/27/23 14:21,1.69E+12,2044320,6/27/23,14:21:30,FO,62,103,133,0,-,0.226,0,-,0.84,-,-,-,-,-,-,103,133,0.226,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-A
6/27/23 14:21,1.69E+12,2052947,6/27/23,14:21:39,FO,63,54,85,0,-,0.365,0,-,0.84,-,-,-,-,-,-,54,85,0.365,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-A
6/27/23 14:21,1.69E+12,2067048,6/27/23,14:21:53,FO,64,214,308,0,-,0.305,0,-,0.84,-,-,-,-,-,-,214,308,0.305,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-A
6/27/23 14:22,1.69E+12,2073739,6/27/23,14:22:00,FO,65,364,576,0,-,0.368,0,-,0.84,-,-,-,-,-,-,364,576,0.368,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-A
6/27/23 14:22,1.69E+12,2081429,6/27/23,14:22:07,FO,66,221,417,0,-,0.47,0,-,0.84,-,-,-,-,-,-,221,417,0.47,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-A
6/27/23 14:22,1.69E+12,2088328,6/27/23,14:22:14,FO,67,3,11,0,-,-,-,-,0.84,-,-,-,-,-,-,3,11,-,-,-,-,-,NA,NA
6/27/23 14:22,1.69E+12,2092532,6/27/23,14:22:19,FO,68,3,7,0,-,-,-,-,0.84,-,-,-,-,-,-,3,7,-,-,-,-,-,NA,NA
6/27/23 14:22,1.69E+12,2109986,6/27/23,14:22:36,FO,69,395,690,0,-,0.428,0,-,0.84,-,-,-,-,-,-,395,690,0.428,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-B
6/27/23 14:22,1.69E+12,2115955,6/27/23,14:22:42,FO,70,343,554,0,-,0.381,0,-,0.84,-,-,-,-,-,-,343,554,0.381,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-B
6/27/23 14:22,1.69E+12,2123172,6/27/23,14:22:49,FO,71,376,642,0,-,0.414,0,-,0.84,-,-,-,-,-,-,376,642,0.414,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-B
6/27/23 14:22,1.69E+12,2132834,6/27/23,14:22:59,FO,72,358,564,0,-,0.365,0,-,0.84,-,-,-,-,-,-,358,564,0.365,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-B
6/27/23 14:23,1.69E+12,2145524,6/27/23,14:23:12,FO,73,367,596,0,-,0.384,0,-,0.84,-,-,-,-,-,-,367,596,0.384,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-B
6/27/23 14:23,1.69E+12,2164699,6/27/23,14:23:31,FO,74,396,643,0,-,0.384,0,-,0.84,-,-,-,-,-,-,396,643,0.384,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-B
6/27/23 14:23,1.69E+12,2171537,6/27/23,14:23:38,FO,75,2,8,0,-,-,-,-,0.84,-,-,-,-,-,-,2,8,-,-,-,-,-,NA,NA
6/27/23 14:23,1.69E+12,2176041,6/27/23,14:23:42,FO,76,4,11,0,-,-,-,-,0.84,-,-,-,-,-,-,4,11,-,-,-,-,-,NA,NA
6/27/23 14:23,1.69E+12,2185654,6/27/23,14:23:52,FO,77,291,513,0,-,0.433,0,-,0.84,-,-,-,-,-,-,291,513,0.433,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-C
6/27/23 14:24,1.69E+12,2199676,6/27/23,14:24:06,FO,78,307,581,0,-,0.472,0,-,0.84,-,-,-,-,-,-,307,581,0.472,-,-,-,-,20230627-MOHK-003,20230627-MOHK-003-C
