Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
8/15/22 7:13 PM,1.66062E+12,17767809,8/15/22,19:13:35,FO,606,105,354,0,-,0.703,0,-,0.84,-,-,-,-,-,-,105,354,0.703,20220815-MOHK-018,20220815-MOHK-018-A
8/15/22 7:13 PM,1.66062E+12,17779054,8/15/22,19:13:47,FO,607,128,453,0,-,0.717,0,-,0.84,-,-,-,-,-,-,128,453,0.717,20220815-MOHK-018,20220815-MOHK-018-A
8/15/22 7:13 PM,1.66062E+12,17791316,8/15/22,19:13:59,FO,608,163,508,0,-,0.679,0,-,0.84,-,-,-,-,-,-,163,508,0.679,20220815-MOHK-018,20220815-MOHK-018-A
8/15/22 7:14 PM,1.66062E+12,17805613,8/15/22,19:14:13,FO,609,51,194,0,-,0.737,0,-,0.84,-,-,-,-,-,-,51,194,0.737,20220815-MOHK-018,20220815-MOHK-018-A
8/15/22 7:14 PM,1.66062E+12,17817955,8/15/22,19:14:25,FO,610,150,439,0,-,0.658,0,-,0.84,-,-,-,-,-,-,150,439,0.658,20220815-MOHK-018,20220815-MOHK-018-A
8/15/22 7:14 PM,1.66062E+12,17828070,8/15/22,19:14:36,FO,611,171,404,0,-,0.577,0,-,0.84,-,-,-,-,-,-,171,404,0.577,20220815-MOHK-018,20220815-MOHK-018-A
8/15/22 7:14 PM,1.66062E+12,17836653,8/15/22,19:14:44,FO,612,169,480,0,-,0.648,0,-,0.84,-,-,-,-,-,-,169,480,0.648,20220815-MOHK-018,20220815-MOHK-018-A
8/15/22 7:14 PM,1.66062E+12,17843261,8/15/22,19:14:51,FO,613,11,11,0,-,-,-,-,0.84,-,-,-,-,-,-,11,11,0,NA,NA
8/15/22 7:14 PM,1.66062E+12,17847389,8/15/22,19:14:55,FO,614,9,12,0,-,-,-,-,0.84,-,-,-,-,-,-,9,12,-,NA,NA
8/15/22 7:23 PM,1.66062E+12,18363572,8/15/22,19:23:31,FO,615,154,316,0,-,0.513,0,-,0.84,-,-,-,-,-,-,154,316,0.513,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:23 PM,1.66062E+12,18370762,8/15/22,19:23:38,FO,616,156,302,0,-,0.483,0,-,0.84,-,-,-,-,-,-,156,302,0.483,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:23 PM,1.66062E+12,18378527,8/15/22,19:23:46,FO,617,161,305,0,-,0.472,0,-,0.84,-,-,-,-,-,-,161,305,0.472,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:23 PM,1.66062E+12,18387532,8/15/22,19:23:55,FO,618,152,280,0,-,0.457,0,-,0.84,-,-,-,-,-,-,152,280,0.457,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:24 PM,1.66062E+12,18394728,8/15/22,19:24:02,FO,619,145,292,0,-,0.503,0,-,0.84,-,-,-,-,-,-,145,292,0.503,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:24 PM,1.66062E+12,18401041,8/15/22,19:24:09,FO,620,216,340,0,-,0.365,0,-,0.84,-,-,-,-,-,-,216,340,0.365,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:24 PM,1.66062E+12,18408341,8/15/22,19:24:16,FO,621,153,301,0,-,0.492,0,-,0.84,-,-,-,-,-,-,153,301,0.492,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:24 PM,1.66062E+12,18417812,8/15/22,19:24:25,FO,622,159,296,0,-,0.463,0,-,0.84,-,-,-,-,-,-,159,296,0.463,20220815-MOHK-019,20220815-MOHK-019-A
8/15/22 7:24 PM,1.66062E+12,18427315,8/15/22,19:24:35,FO,623,4,6,0,-,-,-,-,0.84,-,-,-,-,-,-,4,6,-,NA,NA
8/15/22 7:24 PM,1.66062E+12,18430926,8/15/22,19:24:38,FO,624,3,6,0,-,-,-,-,0.84,-,-,-,-,-,-,3,6,-,NA,NA
8/15/22 7:24 PM,1.66062E+12,18444057,8/15/22,19:24:52,FO,625,158,293,0,-,0.461,0,-,0.84,-,-,-,-,-,-,158,293,0.461,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:24 PM,1.66062E+12,18451399,8/15/22,19:24:59,FO,626,160,304,0,-,0.474,0,-,0.84,-,-,-,-,-,-,160,304,0.474,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:25 PM,1.66062E+12,18458933,8/15/22,19:25:06,FO,627,156,296,0,-,0.473,0,-,0.84,-,-,-,-,-,-,156,296,0.473,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:25 PM,1.66062E+12,18468706,8/15/22,19:25:16,FO,628,165,326,0,-,0.494,0,-,0.84,-,-,-,-,-,-,165,326,0.494,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:25 PM,1.66062E+12,18475913,8/15/22,19:25:23,FO,629,38,64,0,-,0.406,0,-,0.84,-,-,-,-,-,-,38,64,0.406,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:25 PM,1.66062E+12,18483310,8/15/22,19:25:31,FO,630,162,305,0,-,0.469,0,-,0.84,-,-,-,-,-,-,162,305,0.469,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:25 PM,1.66062E+12,18491920,8/15/22,19:25:39,FO,631,156,305,0,-,0.489,0,-,0.84,-,-,-,-,-,-,156,305,0.489,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:25 PM,1.66062E+12,18500955,8/15/22,19:25:48,FO,632,161,317,0,-,0.492,0,-,0.84,-,-,-,-,-,-,161,317,0.492,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:26 PM,1.66062E+12,18513828,8/15/22,19:26:01,FO,633,158,321,0,-,0.508,0,-,0.84,-,-,-,-,-,-,158,321,0.508,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:26 PM,1.66062E+12,18522862,8/15/22,19:26:10,FO,634,163,319,0,-,0.489,0,-,0.84,-,-,-,-,-,-,163,319,0.489,20220815-MOHK-019,20220815-MOHK-019-B
8/15/22 7:26 PM,1.66062E+12,18528944,8/15/22,19:26:16,FO,635,4,6,0,-,-,-,-,0.84,-,-,-,-,-,-,4,6,-,NA,NA
8/15/22 7:26 PM,1.66062E+12,18532622,8/15/22,19:26:20,FO,636,0,5,0,-,-,-,-,0.84,-,-,-,-,-,-,0,5,-,NA,NA
8/15/22 7:27 PM,1.66062E+12,18577145,8/15/22,19:27:05,FO,637,162,330,0,-,0.509,0,-,0.84,-,-,-,-,-,-,162,330,0.509,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:27 PM,1.66062E+12,18585219,8/15/22,19:27:13,FO,638,157,297,0,-,0.471,0,-,0.84,-,-,-,-,-,-,157,297,0.471,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:27 PM,1.66062E+12,18593502,8/15/22,19:27:21,FO,639,153,312,0,-,0.51,0,-,0.84,-,-,-,-,-,-,153,312,0.51,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:27 PM,1.66062E+12,18606657,8/15/22,19:27:34,FO,640,148,293,0,-,0.495,0,-,0.84,-,-,-,-,-,-,148,293,0.495,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:27 PM,1.66062E+12,18614735,8/15/22,19:27:42,FO,641,158,319,0,-,0.505,0,-,0.84,-,-,-,-,-,-,158,319,0.505,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:27 PM,1.66062E+12,18625058,8/15/22,19:27:53,FO,642,164,319,0,-,0.486,0,-,0.84,-,-,-,-,-,-,164,319,0.486,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:28 PM,1.66062E+12,18633392,8/15/22,19:28:01,FO,643,156,308,0,-,0.494,0,-,0.84,-,-,-,-,-,-,156,308,0.494,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:28 PM,1.66062E+12,18646424,8/15/22,19:28:14,FO,644,159,317,0,-,0.498,0,-,0.84,-,-,-,-,-,-,159,317,0.498,20220815-MOHK-019,20220815-MOHK-019-C
8/15/22 7:28 PM,1.66062E+12,18655263,8/15/22,19:28:23,FO,645,7,7,0,-,-,-,-,0.84,-,-,-,-,-,-,7,7,-,NA,NA
8/15/22 7:28 PM,1.66062E+12,18659148,8/15/22,19:28:27,FO,646,3,5,0,-,-,-,-,0.84,-,-,-,-,-,-,3,5,-,NA,NA
