Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
5/3/22 17:10,1.65E+12,1266043,5/3/22,17:10:41,FO,25,5,5,0,-,-,-,-,0.84,-,-,-,-,-,-,5,5,-,NA,NA
5/3/22 17:12,1.65E+12,1390766,5/3/22,17:12:46,FO,26,191,488,0,-,0.609,0,-,0.84,-,-,-,-,-,-,191,488,0.609,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:12,1.65E+12,1398430,5/3/22,17:12:54,FO,27,134,512,0,-,0.738,0,-,0.84,-,-,-,-,-,-,134,512,0.738,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1404727,5/3/22,17:13:00,FO,28,145,510,0,-,0.716,0,-,0.84,-,-,-,-,-,-,145,510,0.716,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1410464,5/3/22,17:13:06,FO,29,173,581,0,-,0.702,0,-,0.84,-,-,-,-,-,-,173,581,0.702,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1417404,5/3/22,17:13:13,FO,30,165,506,0,-,0.674,0,-,0.84,-,-,-,-,-,-,165,506,0.674,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1422954,5/3/22,17:13:18,FO,31,197,567,0,-,0.653,0,-,0.84,-,-,-,-,-,-,197,567,0.653,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1428070,5/3/22,17:13:23,FO,32,154,483,0,-,0.681,0,-,0.84,-,-,-,-,-,-,154,483,0.681,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1435809,5/3/22,17:13:31,FO,33,123,422,0,-,0.709,0,-,0.84,-,-,-,-,-,-,123,422,0.709,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1441404,5/3/22,17:13:37,FO,34,140,449,0,-,0.688,0,-,0.84,-,-,-,-,-,-,140,449,0.688,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1453037,5/3/22,17:13:48,FO,35,175,482,0,-,0.637,0,-,0.84,-,-,-,-,-,-,175,482,0.637,20220503-AQUE-001,20220503-AQUE-001-C
5/3/22 17:13,1.65E+12,1458958,5/3/22,17:13:54,FO,36,3,6,0,-,-,-,-,0.84,-,-,-,-,-,-,3,6,-,NA,NA
5/3/22 17:13,1.65E+12,1462751,5/3/22,17:13:58,FO,37,0,4,0,-,-,-,-,0.84,-,-,-,-,-,-,0,4,-,NA,NA
5/3/22 17:15,1.65E+12,1547930,5/3/22,17:15:23,FO,38,120,445,0,-,0.73,0,-,0.84,-,-,-,-,-,-,120,445,0.73,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:15,1.65E+12,1554707,5/3/22,17:15:30,FO,39,145,449,0,-,0.677,0,-,0.84,-,-,-,-,-,-,145,449,0.677,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:15,1.65E+12,1560321,5/3/22,17:15:36,FO,40,117,448,0,-,0.739,0,-,0.84,-,-,-,-,-,-,117,448,0.739,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:15,1.65E+12,1565537,5/3/22,17:15:41,FO,41,119,443,0,-,0.731,0,-,0.84,-,-,-,-,-,-,119,443,0.731,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:15,1.65E+12,1570786,5/3/22,17:15:46,FO,42,155,533,0,-,0.709,0,-,0.84,-,-,-,-,-,-,155,533,0.709,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:15,1.65E+12,1576599,5/3/22,17:15:52,FO,43,100,343,0,-,0.708,0,-,0.84,-,-,-,-,-,-,100,343,0.708,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:15,1.65E+12,1582200,5/3/22,17:15:58,FO,44,67,250,0,-,0.732,0,-,0.84,-,-,-,-,-,-,67,250,0.732,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:16,1.65E+12,1587649,5/3/22,17:16:03,FO,45,144,520,0,-,0.723,0,-,0.84,-,-,-,-,-,-,144,520,0.723,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:16,1.65E+12,1594072,5/3/22,17:16:09,FO,46,114,409,0,-,0.721,0,-,0.84,-,-,-,-,-,-,114,409,0.721,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:16,1.65E+12,1599122,5/3/22,17:16:15,FO,47,115,416,0,-,0.724,0,-,0.84,-,-,-,-,-,-,115,416,0.724,20220503-AQUE-001,20220503-AQUE-001-D
5/3/22 17:16,1.65E+12,1608089,5/3/22,17:16:23,FO,48,4,6,0,-,-,-,-,0.84,-,-,-,-,-,-,4,6,-,NA,NA
5/3/22 17:16,1.65E+12,1612259,5/3/22,17:16:28,FO,49,3,9,0,-,-,-,-,0.84,-,-,-,-,-,-,3,9,-,NA,NA
5/3/22 17:18,1.65E+12,1722337,5/3/22,17:18:18,FO,50,108,377,0,-,0.714,0,-,0.84,-,-,-,-,-,-,108,377,0.714,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:18,1.65E+12,1730296,5/3/22,17:18:26,FO,51,122,439,0,-,0.722,0,-,0.84,-,-,-,-,-,-,122,439,0.722,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:18,1.65E+12,1736771,5/3/22,17:18:32,FO,52,111,394,0,-,0.718,0,-,0.84,-,-,-,-,-,-,111,394,0.718,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:18,1.65E+12,1742700,5/3/22,17:18:38,FO,53,115,395,0,-,0.709,0,-,0.84,-,-,-,-,-,-,115,395,0.709,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:18,1.65E+12,1749219,5/3/22,17:18:45,FO,54,127,440,0,-,0.711,0,-,0.84,-,-,-,-,-,-,127,440,0.711,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:18,1.65E+12,1758407,5/3/22,17:18:54,FO,55,105,394,0,-,0.734,0,-,0.84,-,-,-,-,-,-,105,394,0.734,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:19,1.65E+12,1764117,5/3/22,17:19:00,FO,56,91,365,0,-,0.751,0,-,0.84,-,-,-,-,-,-,91,365,0.751,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:19,1.65E+12,1769764,5/3/22,17:19:05,FO,57,54,177,0,-,0.695,0,-,0.84,-,-,-,-,-,-,54,177,0.695,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:19,1.65E+12,1777276,5/3/22,17:19:13,FO,58,83,316,0,-,0.737,0,-,0.84,-,-,-,-,-,-,83,316,0.737,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:19,1.65E+12,1784352,5/3/22,17:19:20,FO,59,107,385,0,-,0.722,0,-,0.84,-,-,-,-,-,-,107,385,0.722,20220503-AQUE-001,20220503-AQUE-001-E
5/3/22 17:19,1.65E+12,1795416,5/3/22,17:19:31,FO,60,2,5,0,-,-,-,-,0.84,-,-,-,-,-,-,2,5,-,NA,NA
5/3/22 17:19,1.65E+12,1798588,5/3/22,17:19:34,FO,61,2,4,0,-,-,-,-,0.84,-,-,-,-,-,-,2,4,-,NA,NA
5/3/22 17:21,1.65E+12,1903234,5/3/22,17:21:19,FO,62,96,373,0,-,0.743,0,-,0.84,-,-,-,-,-,-,96,373,0.743,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:21,1.65E+12,1909309,5/3/22,17:21:25,FO,63,75,312,0,-,0.76,0,-,0.84,-,-,-,-,-,-,75,312,0.76,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:21,1.65E+12,1915115,5/3/22,17:21:31,FO,64,115,466,0,-,0.753,0,-,0.84,-,-,-,-,-,-,115,466,0.753,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:21,1.65E+12,1920997,5/3/22,17:21:36,FO,65,117,448,0,-,0.739,0,-,0.84,-,-,-,-,-,-,117,448,0.739,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:21,1.65E+12,1927036,5/3/22,17:21:42,FO,66,104,427,0,-,0.756,0,-,0.84,-,-,-,-,-,-,104,427,0.756,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:21,1.65E+12,1932386,5/3/22,17:21:48,FO,67,90,355,0,-,0.746,0,-,0.84,-,-,-,-,-,-,90,355,0.746,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:21,1.65E+12,1936445,5/3/22,17:21:52,FO,68,98,385,0,-,0.745,0,-,0.84,-,-,-,-,-,-,98,385,0.745,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:21,1.65E+12,1941521,5/3/22,17:21:57,FO,69,89,354,0,-,0.749,0,-,0.84,-,-,-,-,-,-,89,354,0.749,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:22,1.65E+12,1945945,5/3/22,17:22:01,FO,70,98,405,0,-,0.758,0,-,0.84,-,-,-,-,-,-,98,405,0.758,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:22,1.65E+12,1950472,5/3/22,17:22:06,FO,71,111,493,0,-,0.775,0,-,0.84,-,-,-,-,-,-,111,493,0.775,20220503-AQUE-001,20220503-AQUE-001-F
5/3/22 17:22,1.65E+12,1960885,5/3/22,17:22:16,FO,72,2,7,0,-,-,-,-,0.84,-,-,-,-,-,-,2,7,-,NA,NA
5/3/22 17:22,1.65E+12,1964465,5/3/22,17:22:20,FO,73,3,13,0,-,-,-,-,0.84,-,-,-,-,-,-,3,13,-,NA,NA
5/3/22 17:26,1.65E+12,2242844,5/3/22,17:26:58,FO,74,106,389,0,-,0.728,0,-,0.84,-,-,-,-,-,-,106,389,0.728,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2250317,5/3/22,17:27:06,FO,75,99,359,0,-,0.724,0,-,0.84,-,-,-,-,-,-,99,359,0.724,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2256461,5/3/22,17:27:12,FO,76,98,370,0,-,0.735,0,-,0.84,-,-,-,-,-,-,98,370,0.735,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2262470,5/3/22,17:27:18,FO,77,90,345,0,-,0.739,0,-,0.84,-,-,-,-,-,-,90,345,0.739,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2267770,5/3/22,17:27:23,FO,78,82,337,0,-,0.757,0,-,0.84,-,-,-,-,-,-,82,337,0.757,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2274315,5/3/22,17:27:30,FO,79,85,346,0,-,0.754,0,-,0.84,-,-,-,-,-,-,85,346,0.754,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2279447,5/3/22,17:27:35,FO,80,81,311,0,-,0.74,0,-,0.84,-,-,-,-,-,-,81,311,0.74,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2288329,5/3/22,17:27:44,FO,81,82,333,0,-,0.754,0,-,0.84,-,-,-,-,-,-,82,333,0.754,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:27,1.65E+12,2294516,5/3/22,17:27:50,FO,82,90,345,0,-,0.739,0,-,0.84,-,-,-,-,-,-,90,345,0.739,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:28,1.65E+12,2307912,5/3/22,17:28:03,FO,83,81,294,0,-,0.724,0,-,0.84,-,-,-,-,-,-,81,294,0.724,20220503-AQUE-002,20220503-AQUE-002-A
5/3/22 17:28,1.65E+12,2312239,5/3/22,17:28:08,FO,84,5,5,0,-,-,-,-,0.84,-,-,-,-,-,-,5,5,-,NA,NA
5/3/22 17:30,1.65E+12,2424741,5/3/22,17:30:00,FO,85,24,115,0,-,0.791,0,-,0.84,-,-,-,-,-,-,24,115,0.791,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2430964,5/3/22,17:30:06,FO,86,27,123,0,-,0.78,0,-,0.84,-,-,-,-,-,-,27,123,0.78,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2436411,5/3/22,17:30:12,FO,87,16,78,0,-,0.795,0,-,0.84,-,-,-,-,-,-,16,78,0.795,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2441453,5/3/22,17:30:17,FO,88,15,59,0,-,0.746,0,-,0.84,-,-,-,-,-,-,15,59,0.746,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2449871,5/3/22,17:30:25,FO,89,14,62,0,-,0.774,0,-,0.84,-,-,-,-,-,-,14,62,0.774,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2456506,5/3/22,17:30:32,FO,90,13,49,0,-,-,-,-,0.84,-,-,-,-,-,-,13,49,0.735,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2462646,5/3/22,17:30:38,FO,91,16,65,0,-,0.754,0,-,0.84,-,-,-,-,-,-,16,65,0.754,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2468906,5/3/22,17:30:44,FO,92,14,56,0,-,0.75,0,-,0.84,-,-,-,-,-,-,14,56,0.75,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2474332,5/3/22,17:30:50,FO,93,19,68,0,-,0.721,0,-,0.84,-,-,-,-,-,-,19,68,0.721,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:30,1.65E+12,2482359,5/3/22,17:30:58,FO,94,14,59,0,-,0.763,0,-,0.84,-,-,-,-,-,-,14,59,0.763,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:31,1.65E+12,2490033,5/3/22,17:31:05,FO,95,14,60,0,-,0.767,0,-,0.84,-,-,-,-,-,-,14,60,0.767,20220503-AQUE-002,20220503-AQUE-002-B
5/3/22 17:31,1.65E+12,2494128,5/3/22,17:31:10,FO,96,0,3,0,-,-,-,-,0.84,-,-,-,-,-,-,0,3,-,NA,NA
5/3/22 17:31,1.65E+12,2497874,5/3/22,17:31:13,FO,97,1,1,0,-,-,-,-,0.84,-,-,-,-,-,-,1,1,-,NA,NA
5/3/22 17:32,1.65E+12,2578814,5/3/22,17:32:34,FO,98,29,101,0,-,0.713,0,-,0.84,-,-,-,-,-,-,29,101,0.713,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:32,1.65E+12,2586505,5/3/22,17:32:42,FO,99,31,160,0,-,0.806,0,-,0.84,-,-,-,-,-,-,31,160,0.806,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:32,1.65E+12,2594917,5/3/22,17:32:50,FO,100,40,144,0,-,0.722,0,-,0.84,-,-,-,-,-,-,40,144,0.722,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:32,1.65E+12,2600123,5/3/22,17:32:56,FO,101,35,122,0,-,0.713,0,-,0.84,-,-,-,-,-,-,35,122,0.713,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:33,1.65E+12,2608016,5/3/22,17:33:03,FO,102,23,92,0,-,0.75,0,-,0.84,-,-,-,-,-,-,23,92,0.75,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:33,1.65E+12,2613818,5/3/22,17:33:09,FO,103,28,120,0,-,0.767,0,-,0.84,-,-,-,-,-,-,28,120,0.767,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:33,1.65E+12,2622612,5/3/22,17:33:18,FO,104,27,106,0,-,0.745,0,-,0.84,-,-,-,-,-,-,27,106,0.745,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:33,1.65E+12,2627756,5/3/22,17:33:23,FO,105,31,128,0,-,0.758,0,-,0.84,-,-,-,-,-,-,31,128,0.758,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:33,1.65E+12,2633756,5/3/22,17:33:29,FO,106,31,121,0,-,0.744,0,-,0.84,-,-,-,-,-,-,31,121,0.744,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:33,1.65E+12,2646100,5/3/22,17:33:41,FO,107,21,34,0,-,-,-,-,0.84,-,-,-,-,-,-,21,34,0.382,20220503-AQUE-002,20220503-AQUE-002-C
5/3/22 17:33,1.65E+12,2656742,5/3/22,17:33:52,FO,108,0,5,0,-,-,-,-,0.84,-,-,-,-,-,-,0,5,-,NA,NA
5/3/22 17:35,1.65E+12,2758333,5/3/22,17:35:34,FO,109,11,48,0,-,-,-,-,0.84,-,-,-,-,-,-,11,48,0.771,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:35,1.65E+12,2767012,5/3/22,17:35:42,FO,110,12,54,0,-,0.778,0,-,0.84,-,-,-,-,-,-,12,54,0.778,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:35,1.65E+12,2781744,5/3/22,17:35:57,FO,111,13,44,0,-,-,-,-,0.84,-,-,-,-,-,-,13,44,0.705,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:36,1.65E+12,2788163,5/3/22,17:36:04,FO,112,12,41,0,-,-,-,-,0.84,-,-,-,-,-,-,12,41,0.707,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:36,1.65E+12,2807221,5/3/22,17:36:23,FO,113,11,39,0,-,-,-,-,0.84,-,-,-,-,-,-,11,39,0.718,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:36,1.65E+12,2828161,5/3/22,17:36:44,FO,114,19,63,0,-,0.698,0,-,0.84,-,-,-,-,-,-,19,63,0.698,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:36,1.65E+12,2836987,5/3/22,17:36:52,FO,115,15,57,0,-,0.737,0,-,0.84,-,-,-,-,-,-,15,57,0.737,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:37,1.65E+12,2844077,5/3/22,17:36:59,FO,116,16,52,0,-,0.692,0,-,0.84,-,-,-,-,-,-,16,52,0.692,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:37,1.65E+12,2852266,5/3/22,17:37:08,FO,117,7,55,0,-,-,-,-,0.84,-,-,-,-,-,-,7,55,0.873,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:37,1.65E+12,2864653,5/3/22,17:37:20,FO,118,24,66,0,-,0.636,0,-,0.84,-,-,-,-,-,-,24,66,0.636,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:37,1.65E+12,2871621,5/3/22,17:37:27,FO,119,12,66,0,-,0.818,0,-,0.84,-,-,-,-,-,-,12,66,0.818,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:37,1.65E+12,2878366,5/3/22,17:37:34,FO,120,13,57,0,-,0.772,0,-,0.84,-,-,-,-,-,-,13,57,0.772,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:37,1.65E+12,2890411,5/3/22,17:37:46,FO,121,12,53,0,-,0.774,0,-,0.84,-,-,-,-,-,-,12,53,0.774,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:37,1.65E+12,2899134,5/3/22,17:37:55,FO,122,23,76,0,-,0.697,0,-,0.84,-,-,-,-,-,-,23,76,0.697,20220503-AQUE-002,20220503-AQUE-002-D
5/3/22 17:38,1.65E+12,2909097,5/3/22,17:38:04,FO,123,3,28,0,-,-,-,-,0.84,-,-,-,-,-,-,3,28,-,NA,NA
5/3/22 17:38,1.65E+12,2920138,5/3/22,17:38:16,FO,124,11,31,0,-,-,-,-,0.84,-,-,-,-,-,-,11,31,0.645,NA,NA
5/3/22 17:38,1.65E+12,2928195,5/3/22,17:38:24,FO,125,7,37,0,-,-,-,-,0.84,-,-,-,-,-,-,7,37,-,NA,NA
5/3/22 17:39,1.65E+12,3021232,5/3/22,17:39:57,FO,126,25,82,0,-,0.695,0,-,0.84,-,-,-,-,-,-,25,82,0.695,20220503-AQUE-002,20220503-AQUE-002-E
5/3/22 17:40,1.65E+12,3027340,5/3/22,17:40:03,FO,127,16,61,0,-,0.738,0,-,0.84,-,-,-,-,-,-,16,61,0.738,20220503-AQUE-002,20220503-AQUE-002-E
5/3/22 17:40,1.65E+12,3034264,5/3/22,17:40:10,FO,128,11,52,0,-,0.788,0,-,0.84,-,-,-,-,-,-,11,52,0.788,20220503-AQUE-002,20220503-AQUE-002-E
5/3/22 17:40,1.65E+12,3041648,5/3/22,17:40:17,FO,129,14,98,0,-,0.857,0,-,0.84,-,-,-,-,-,-,14,98,0.857,20220503-AQUE-002,20220503-AQUE-002-E
5/3/22 17:40,1.65E+12,3052959,5/3/22,17:40:28,FO,130,17,57,0,-,0.702,0,-,0.84,-,-,-,-,-,-,17,57,0.702,20220503-AQUE-002,20220503-AQUE-002-E
5/3/22 17:40,1.65E+12,3061812,5/3/22,17:40:37,FO,131,11,36,0,-,-,-,-,0.84,-,-,-,-,-,-,11,36,0.694,NA,NA
5/3/22 17:40,1.65E+12,3070804,5/3/22,17:40:46,FO,132,0,4,0,-,-,-,-,0.84,-,-,-,-,-,-,0,4,-,NA,NA
5/3/22 17:41,1.65E+12,3093162,5/3/22,17:41:09,FO,133,5,26,0,-,-,-,-,0.84,-,-,-,-,-,-,5,26,-,NA,NA
5/3/22 17:41,1.65E+12,3100339,5/3/22,17:41:16,FO,134,4,28,0,-,-,-,-,0.84,-,-,-,-,-,-,4,28,-,NA,NA
5/3/22 17:42,1.65E+12,3184048,5/3/22,17:42:39,FO,135,6,23,0,-,-,-,-,0.84,-,-,-,-,-,-,6,23,-,NA,NA
5/3/22 17:43,1.65E+12,3235965,5/3/22,17:43:31,FO,136,168,644,0,-,0.739,0,-,0.84,-,-,-,-,-,-,168,644,0.739,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:43,1.65E+12,3242643,5/3/22,17:43:38,FO,137,177,680,0,-,0.74,0,-,0.84,-,-,-,-,-,-,177,680,0.74,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:43,1.65E+12,3254016,5/3/22,17:43:49,FO,138,143,564,0,-,0.746,0,-,0.84,-,-,-,-,-,-,143,564,0.746,20220503-AQUE-002,20220503-AQUE-002-F
5/3/22 17:43,1.65E+12,3260014,5/3/22,17:43:55,FO,139,150,566,0,-,0.735,0,-,0.84,-,-,-,-,-,-,150,566,0.735,20220503-AQUE-002,20220503-AQUE-002-F
