Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
07/21/2022 15:28:11,1.65844E+12,564991,7/21/22,15:28:10,FO,28,406,709,0,-,0.427,0,-,0.84,-,-,-,-,-,-,406,709,0.427,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:28:18,1.65844E+12,572729,7/21/22,15:28:18,FO,29,346,669,0,-,0.483,0,-,0.84,-,-,-,-,-,-,346,669,0.483,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:28:26,1.65844E+12,580099,7/21/22,15:28:25,FO,30,410,789,0,-,0.48,0,-,0.84,-,-,-,-,-,-,410,789,0.48,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:28:32,1.65844E+12,586514,7/21/22,15:28:32,FO,31,390,757,0,-,0.485,0,-,0.84,-,-,-,-,-,-,390,757,0.485,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:28:39,1.65844E+12,592971,7/21/22,15:28:38,FO,32,322,586,0,-,0.451,0,-,0.84,-,-,-,-,-,-,322,586,0.451,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:28:45,1.65844E+12,599056,7/21/22,15:28:44,FO,33,264,513,0,-,0.485,0,-,0.84,-,-,-,-,-,-,264,513,0.485,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:28:52,1.65844E+12,606381,7/21/22,15:28:52,FO,34,321,637,0,-,0.496,0,-,0.84,-,-,-,-,-,-,321,637,0.496,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:29:04,1.65844E+12,617998,7/21/22,15:29:03,FO,35,235,582,0,-,0.596,0,-,0.84,-,-,-,-,-,-,235,582,0.596,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:29:13,1.65844E+12,627190,7/21/22,15:29:12,FO,36,385,780,0,-,0.506,0,-,0.84,-,-,-,-,-,-,385,780,0.506,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:29:22,1.65844E+12,636421,7/21/22,15:29:22,FO,37,378,773,0,-,0.511,0,-,0.84,-,-,-,-,-,-,378,773,0.511,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-C
07/21/2022 15:29:35,1.65844E+12,649239,7/21/22,15:29:34,FO,38,19,35,0,-,-,-,-,0.84,-,-,-,-,-,-,19,35,0.457,-,-,-,-,NA,NA
07/21/2022 15:29:39,1.65844E+12,653238,7/21/22,15:29:38,FO,39,35,35,0,-,-,-,-,0.84,-,-,-,-,-,-,35,35,0,-,-,-,-,NA,NA
07/21/2022 15:30:51,1.65844E+12,725793,7/21/22,15:30:51,FO,40,409,704,0,-,0.419,0,-,0.84,-,-,-,-,-,-,409,704,0.419,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:30:59,1.65844E+12,733333,7/21/22,15:30:59,FO,41,404,681,0,-,0.407,0,-,0.84,-,-,-,-,-,-,404,681,0.407,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:31:06,1.65844E+12,739845,7/21/22,15:31:05,FO,42,363,615,0,-,0.41,0,-,0.84,-,-,-,-,-,-,363,615,0.41,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:31:11,1.65844E+12,745627,7/21/22,15:31:11,FO,43,374,621,0,-,0.398,0,-,0.84,-,-,-,-,-,-,374,621,0.398,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:31:21,1.65844E+12,755126,7/21/22,15:31:20,FO,44,339,588,0,-,0.423,0,-,0.84,-,-,-,-,-,-,339,588,0.423,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:31:28,1.65844E+12,762257,7/21/22,15:31:27,FO,45,315,566,0,-,0.443,0,-,0.84,-,-,-,-,-,-,315,566,0.443,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:31:36,1.65844E+12,769851,7/21/22,15:31:35,FO,46,251,429,0,-,0.415,0,-,0.84,-,-,-,-,-,-,251,429,0.415,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:31:43,1.65844E+12,777691,7/21/22,15:31:43,FO,47,307,535,0,-,0.426,0,-,0.84,-,-,-,-,-,-,307,535,0.426,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:31:52,1.65844E+12,786242,7/21/22,15:31:51,FO,48,324,571,0,-,0.433,0,-,0.84,-,-,-,-,-,-,324,571,0.433,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:32:07,1.65844E+12,801048,7/21/22,15:32:06,FO,49,287,505,0,-,0.432,0,-,0.84,-,-,-,-,-,-,287,505,0.432,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-D
07/21/2022 15:32:20,1.65844E+12,814487,7/21/22,15:32:20,FO,50,20,21,0,-,-,-,-,0.84,-,-,-,-,-,-,20,21,0.048,-,-,-,-,NA,NA
07/21/2022 15:32:24,1.65844E+12,818260,7/21/22,15:32:23,FO,51,24,24,0,-,-,-,-,0.84,-,-,-,-,-,-,24,24,0,-,-,-,-,NA,NA
07/21/2022 15:33:45,1.65844E+12,899368,7/21/22,15:33:45,FO,52,143,246,0,-,0.419,0,-,0.84,-,-,-,-,-,-,143,246,0.419,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:33:55,1.65844E+12,909801,7/21/22,15:33:55,FO,53,233,406,0,-,0.426,0,-,0.84,-,-,-,-,-,-,233,406,0.426,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:34:12,1.65844E+12,926467,7/21/22,15:34:12,FO,54,263,484,0,-,0.457,0,-,0.84,-,-,-,-,-,-,263,484,0.457,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:34:27,1.65844E+12,941114,7/21/22,15:34:26,FO,55,186,338,0,-,0.45,0,-,0.84,-,-,-,-,-,-,186,338,0.45,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:34:35,1.65844E+12,949680,7/21/22,15:34:35,FO,56,216,385,0,-,0.439,0,-,0.84,-,-,-,-,-,-,216,385,0.439,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:34:48,1.65844E+12,961959,7/21/22,15:34:47,FO,57,148,254,0,-,0.417,0,-,0.84,-,-,-,-,-,-,148,254,0.417,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:34:58,1.65844E+12,971968,7/21/22,15:34:57,FO,58,222,413,0,-,0.462,0,-,0.84,-,-,-,-,-,-,222,413,0.462,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:35:10,1.65844E+12,984443,7/21/22,15:35:10,FO,59,247,459,0,-,0.462,0,-,0.84,-,-,-,-,-,-,247,459,0.462,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:35:24,1.65844E+12,998128,7/21/22,15:35:23,FO,60,228,385,0,-,0.408,0,-,0.84,-,-,-,-,-,-,228,385,0.408,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:35:31,1.65844E+12,1005781,7/21/22,15:35:31,FO,61,196,328,0,-,0.402,0,-,0.84,-,-,-,-,-,-,196,328,0.402,-,-,-,-,20220721-NAPL-001,20220721-NAPL-001-E
07/21/2022 15:35:37,1.65844E+12,1011220,7/21/22,15:35:36,FO,62,18,18,0,-,-,-,-,0.84,-,-,-,-,-,-,18,18,0,-,-,-,-,NA,NA
07/21/2022 15:35:41,1.65844E+12,1014873,7/21/22,15:35:40,FO,63,18,18,0,-,-,-,-,0.84,-,-,-,-,-,-,18,18,0,-,-,-,-,NA,NA
07/21/2022 15:39:10,1.65844E+12,1224743,7/21/22,15:39:10,FO,64,204,334,0,-,0.389,0,-,0.84,-,-,-,-,-,-,204,334,0.389,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:39:19,1.65844E+12,1233151,7/21/22,15:39:18,FO,65,186,323,0,-,0.424,0,-,0.84,-,-,-,-,-,-,186,323,0.424,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:39:28,1.65844E+12,1242277,7/21/22,15:39:27,FO,66,183,355,0,-,0.485,0,-,0.84,-,-,-,-,-,-,183,355,0.485,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:39:38,1.65844E+12,1252662,7/21/22,15:39:38,FO,67,211,387,0,-,0.455,0,-,0.84,-,-,-,-,-,-,211,387,0.455,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:39:47,1.65844E+12,1261008,7/21/22,15:39:46,FO,68,185,332,0,-,0.443,0,-,0.84,-,-,-,-,-,-,185,332,0.443,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:40:00,1.65844E+12,1273866,7/21/22,15:39:59,FO,69,216,397,0,-,0.456,0,-,0.84,-,-,-,-,-,-,216,397,0.456,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:40:10,1.65844E+12,1284642,7/21/22,15:40:10,FO,70,142,260,0,-,0.454,0,-,0.84,-,-,-,-,-,-,142,260,0.454,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:40:23,1.65844E+12,1297772,7/21/22,15:40:23,FO,71,207,361,0,-,0.427,0,-,0.84,-,-,-,-,-,-,207,361,0.427,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-A
07/21/2022 15:40:29,1.65844E+12,1303463,7/21/22,15:40:29,FO,72,14,16,0,-,-,-,-,0.84,-,-,-,-,-,-,14,16,0.125,-,-,-,-,NA,NA
07/21/2022 15:40:33,1.65844E+12,1307381,7/21/22,15:40:33,FO,73,18,18,0,-,-,-,-,0.84,-,-,-,-,-,-,18,18,0,-,-,-,-,NA,NA
07/21/2022 15:42:32,1.65844E+12,1426754,7/21/22,15:42:32,FO,74,231,399,0,-,0.421,0,-,0.84,-,-,-,-,-,-,231,399,0.421,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:42:41,1.65844E+12,1435052,7/21/22,15:42:40,FO,75,213,383,0,-,0.444,0,-,0.84,-,-,-,-,-,-,213,383,0.444,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:42:53,1.65844E+12,1447474,7/21/22,15:42:53,FO,76,136,228,0,-,0.404,0,-,0.84,-,-,-,-,-,-,136,228,0.404,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:43:04,1.65844E+12,1457953,7/21/22,15:43:03,FO,77,209,383,0,-,0.454,0,-,0.84,-,-,-,-,-,-,209,383,0.454,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:43:16,1.65844E+12,1469864,7/21/22,15:43:15,FO,78,196,350,0,-,0.44,0,-,0.84,-,-,-,-,-,-,196,350,0.44,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:43:26,1.65844E+12,1480732,7/21/22,15:43:26,FO,79,240,424,0,-,0.434,0,-,0.84,-,-,-,-,-,-,240,424,0.434,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:43:34,1.65844E+12,1488467,7/21/22,15:43:34,FO,80,225,377,0,-,0.403,0,-,0.84,-,-,-,-,-,-,225,377,0.403,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:43:44,1.65844E+12,1498242,7/21/22,15:43:43,FO,81,148,271,0,-,0.454,0,-,0.84,-,-,-,-,-,-,148,271,0.454,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:43:55,1.65844E+12,1509679,7/21/22,15:43:55,FO,82,151,272,0,-,0.445,0,-,0.84,-,-,-,-,-,-,151,272,0.445,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:44:16,1.65844E+12,1530657,7/21/22,15:44:16,FO,83,166,308,0,-,0.461,0,-,0.84,-,-,-,-,-,-,166,308,0.461,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-B
07/21/2022 15:44:22,1.65844E+12,1536723,7/21/22,15:44:22,FO,84,11,14,0,-,-,-,-,0.84,-,-,-,-,-,-,11,14,0.214,-,-,-,-,NA,NA
07/21/2022 15:44:26,1.65844E+12,1540729,7/21/22,15:44:26,FO,85,12,14,0,-,-,-,-,0.84,-,-,-,-,-,-,12,14,0.143,-,-,-,-,NA,NA
07/21/2022 15:45:47,1.65844E+12,1621220,7/21/22,15:45:46,FO,86,170,311,0,-,0.453,0,-,0.84,-,-,-,-,-,-,170,311,0.453,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-C
07/21/2022 15:46:02,1.65844E+12,1636139,7/21/22,15:46:01,FO,87,232,384,0,-,0.396,0,-,0.84,-,-,-,-,-,-,232,384,0.396,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-C
07/21/2022 15:46:09,1.65844E+12,1643146,7/21/22,15:46:08,FO,88,209,347,0,-,0.398,0,-,0.84,-,-,-,-,-,-,209,347,0.398,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-C
07/21/2022 15:46:25,1.65844E+12,1659000,7/21/22,15:46:24,FO,89,155,288,0,-,0.462,0,-,0.84,-,-,-,-,-,-,155,288,0.462,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-C
07/21/2022 15:46:36,1.65844E+12,1670324,7/21/22,15:46:36,FO,90,166,295,0,-,0.437,0,-,0.84,-,-,-,-,-,-,166,295,0.437,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-C
07/21/2022 15:46:50,1.65844E+12,1684378,7/21/22,15:46:50,FO,91,174,307,0,-,0.433,0,-,0.84,-,-,-,-,-,-,174,307,0.433,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-C
07/21/2022 15:46:58,1.65844E+12,1692449,7/21/22,15:46:58,FO,92,178,335,0,-,0.469,0,-,0.84,-,-,-,-,-,-,178,335,0.469,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-C
07/21/2022 15:47:05,1.65844E+12,1699347,7/21/22,15:47:05,FO,93,11,16,0,-,-,-,-,0.84,-,-,-,-,-,-,11,16,0.313,-,-,-,-,NA,NA
07/21/2022 15:47:09,1.65844E+12,1703590,7/21/22,15:47:09,FO,94,15,17,0,-,-,-,-,0.84,-,-,-,-,-,-,15,17,0.118,-,-,-,-,NA,NA
07/21/2022 15:48:45,1.65844E+12,1799038,7/21/22,15:48:44,FO,95,201,336,0,-,0.402,0,-,0.84,-,-,-,-,-,-,201,336,0.402,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:48:55,1.65844E+12,1809570,7/21/22,15:48:55,FO,96,232,388,0,-,0.402,0,-,0.84,-,-,-,-,-,-,232,388,0.402,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:49:04,1.65844E+12,1817846,7/21/22,15:49:03,FO,97,186,318,0,-,0.415,0,-,0.84,-,-,-,-,-,-,186,318,0.415,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:49:13,1.65844E+12,1826886,7/21/22,15:49:12,FO,98,207,349,0,-,0.407,0,-,0.84,-,-,-,-,-,-,207,349,0.407,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:49:20,1.65844E+12,1834743,7/21/22,15:49:20,FO,99,225,393,0,-,0.427,0,-,0.84,-,-,-,-,-,-,225,393,0.427,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:49:27,1.65844E+12,1841470,7/21/22,15:49:27,FO,100,222,384,0,-,0.422,0,-,0.84,-,-,-,-,-,-,222,384,0.422,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:49:37,1.65844E+12,1850983,7/21/22,15:49:36,FO,101,158,326,0,-,0.515,0,-,0.84,-,-,-,-,-,-,158,326,0.515,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:49:46,1.65844E+12,1860132,7/21/22,15:49:45,FO,102,207,381,0,-,0.457,0,-,0.84,-,-,-,-,-,-,207,381,0.457,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:49:54,1.65844E+12,1867942,7/21/22,15:49:53,FO,103,165,301,0,-,0.452,0,-,0.84,-,-,-,-,-,-,165,301,0.452,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:50:02,1.65844E+12,1875856,7/21/22,15:50:01,FO,104,191,370,0,-,0.484,0,-,0.84,-,-,-,-,-,-,191,370,0.484,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-D
07/21/2022 15:50:07,1.65844E+12,1881699,7/21/22,15:50:07,FO,105,12,16,0,-,-,-,-,0.84,-,-,-,-,-,-,12,16,0.25,-,-,-,-,NA,NA
07/21/2022 15:50:12,1.65844E+12,1886481,7/21/22,15:50:12,FO,106,14,14,0,-,-,-,-,0.84,-,-,-,-,-,-,14,14,0,-,-,-,-,NA,NA
07/21/2022 15:51:42,1.65844E+12,1975964,7/21/22,15:51:41,FO,107,193,323,0,-,0.402,0,-,0.84,-,-,-,-,-,-,193,323,0.402,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:51:54,1.65844E+12,1987922,7/21/22,15:51:53,FO,108,195,338,0,-,0.423,0,-,0.84,-,-,-,-,-,-,195,338,0.423,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:52:01,1.65844E+12,1995582,7/21/22,15:52:01,FO,109,153,264,0,-,0.42,0,-,0.84,-,-,-,-,-,-,153,264,0.42,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:52:14,1.65844E+12,2007955,7/21/22,15:52:13,FO,110,114,222,0,-,0.486,0,-,0.84,-,-,-,-,-,-,114,222,0.486,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:52:22,1.65844E+12,2015810,7/21/22,15:52:21,FO,111,112,210,0,-,0.467,0,-,0.84,-,-,-,-,-,-,112,210,0.467,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:52:32,1.65844E+12,2026358,7/21/22,15:52:32,FO,112,114,217,0,-,0.475,0,-,0.84,-,-,-,-,-,-,114,217,0.475,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:52:39,1.65844E+12,2033716,7/21/22,15:52:39,FO,113,171,325,0,-,0.474,0,-,0.84,-,-,-,-,-,-,171,325,0.474,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:52:47,1.65844E+12,2041343,7/21/22,15:52:47,FO,114,150,275,0,-,0.455,0,-,0.84,-,-,-,-,-,-,150,275,0.455,-,-,-,-,20220721-NAPL-002,20220721-NAPL-002-E
07/21/2022 15:52:53,1.65844E+12,2047197,7/21/22,15:52:52,FO,115,16,19,0,-,-,-,-,0.84,-,-,-,-,-,-,16,19,0.158,-,-,-,-,NA,NA
07/21/2022 15:52:56,1.65844E+12,2050728,7/21/22,15:52:56,FO,116,12,12,0,-,-,-,-,0.84,-,-,-,-,-,-,12,12,0,-,-,-,-,NA,NA
07/21/2022 15:56:48,1.65844E+12,2282090,7/21/22,15:56:47,FO,117,59,112,0,-,0.473,0,-,0.84,-,-,-,-,-,-,59,112,0.473,-,-,-,-,20220721-NAPL-003,20220721-NAPL-003-A
07/21/2022 15:57:30,1.65844E+12,2324320,7/21/22,15:57:30,FO,118,58,114,0,-,0.491,0,-,0.84,-,-,-,-,-,-,58,114,0.491,-,-,-,-,20220721-NAPL-003,20220721-NAPL-003-A
07/21/2022 15:57:39,1.65844E+12,2332896,7/21/22,15:57:38,FO,119,242,278,0,-,0.129,0,-,0.84,-,-,-,-,-,-,242,278,0.129,-,-,-,-,20220721-NAPL-003,20220721-NAPL-003-A
07/21/2022 15:57:51,1.65844E+12,2345396,7/21/22,15:57:51,FO,120,90,134,0,-,0.328,0,-,0.84,-,-,-,-,-,-,90,134,0.328,-,-,-,-,20220721-NAPL-003,20220721-NAPL-003-A
07/21/2022 15:58:10,1.65844E+12,2364120,7/21/22,15:58:09,FO,121,56,123,0,-,0.545,0,-,0.84,-,-,-,-,-,-,56,123,0.545,-,-,-,-,20220721-NAPL-003,20220721-NAPL-003-A
07/21/2022 15:58:27,1.65844E+12,2381327,7/21/22,15:58:27,FO,122,100,205,0,-,0.512,0,-,0.84,-,-,-,-,-,-,100,205,0.512,-,-,-,-,20220721-NAPL-003,20220721-NAPL-003-A
07/21/2022 15:58:34,1.65844E+12,2388002,7/21/22,15:58:33,FO,123,8,17,0,-,-,-,-,0.84,-,-,-,-,-,-,8,17,-,-,-,-,-,NA,NA
07/21/2022 15:58:37,1.65844E+12,2391561,7/21/22,15:58:37,FO,124,19,19,0,-,-,-,-,0.84,-,-,-,-,-,-,19,19,0,-,-,-,-,NA,NA
