Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
8/24/22 16:03,1.66E+12,1240412,8/24/22,16:03:16,FO,48,515,795,0,-,0.352,0,-,-,-,-,-,-,-,515,795,0.352,-,-,-,-,20220824-CARP-002,20220824-CARP-002-B
8/24/22 16:03,1.66E+12,1247916,8/24/22,16:03:23,FO,49,0,5,0,-,-,-,-,-,-,-,-,-,-,0,5,-,-,-,-,-,NA,NA
8/24/22 16:03,1.66E+12,1252177,8/24/22,16:03:27,FO,50,0,5,0,-,-,-,-,-,-,-,-,-,-,0,5,-,-,-,-,-,NA,NA
8/24/22 16:14,1.66E+12,1883790,8/24/22,16:13:59,FO,51,465,699,0,-,0.335,0,-,-,-,-,-,-,-,465,699,0.335,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:14,1.66E+12,1906028,8/24/22,16:14:21,FO,52,504,780,0,-,0.354,0,-,-,-,-,-,-,-,504,780,0.354,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:14,1.66E+12,1923789,8/24/22,16:14:39,FO,53,462,713,0,-,0.352,0,-,-,-,-,-,-,-,462,713,0.352,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:14,1.66E+12,1933897,8/24/22,16:14:49,FO,54,488,775,0,-,0.37,0,-,-,-,-,-,-,-,488,775,0.37,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:15,1.66E+12,1952478,8/24/22,16:15:08,FO,55,498,761,0,-,0.346,0,-,-,-,-,-,-,-,498,761,0.346,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:15,1.66E+12,1965103,8/24/22,16:15:20,FO,56,546,788,0,-,0.307,0,-,-,-,-,-,-,-,546,788,0.307,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
8/24/22 16:15,1.66E+12,1979405,8/24/22,16:15:35,FO,57,553,847,0,-,0.347,0,-,-,-,-,-,-,-,553,847,0.347,-,-,-,-,20220824-CARP-002,20220824-CARP-002-C
