Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
8/11/22 5:32 PM,1.66026E+12,369063,8/11/22,17:32:39,FO,22,107,178,0,-,0.399,0,-,0.84,-,-,-,-,-,-,107,178,0.399,20220811-AQUE-001,20220811-AQUE-001-B
8/11/22 5:32 PM,1.66026E+12,383671,8/11/22,17:32:54,FO,23,109,193,0,-,0.435,0,-,0.84,-,-,-,-,-,-,109,193,0.435,20220811-AQUE-001,20220811-AQUE-001-B
8/11/22 5:33 PM,1.66026E+12,390689,8/11/22,17:33:01,FO,24,111,188,0,-,0.41,0,-,0.84,-,-,-,-,-,-,111,188,0.41,20220811-AQUE-001,20220811-AQUE-001-B
8/11/22 5:33 PM,1.66026E+12,397941,8/11/22,17:33:08,FO,25,4,7,0,-,-,-,-,0.84,-,-,-,-,-,-,4,7,-,NA,NA
8/11/22 5:33 PM,1.66026E+12,401591,8/11/22,17:33:12,FO,26,5,6,0,-,-,-,-,0.84,-,-,-,-,-,-,5,6,-,NA,NA
8/11/22 5:33 PM,1.66026E+12,420770,8/11/22,17:33:31,FO,27,124,220,0,-,0.436,0,-,0.84,-,-,-,-,-,-,124,220,0.436,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:33 PM,1.66026E+12,432344,8/11/22,17:33:43,FO,28,119,210,0,-,0.433,0,-,0.84,-,-,-,-,-,-,119,210,0.433,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:33 PM,1.66026E+12,439934,8/11/22,17:33:50,FO,29,123,217,0,-,0.433,0,-,0.84,-,-,-,-,-,-,123,217,0.433,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:33 PM,1.66026E+12,447178,8/11/22,17:33:58,FO,30,121,216,0,-,0.44,0,-,0.84,-,-,-,-,-,-,121,216,0.44,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:34 PM,1.66026E+12,454355,8/11/22,17:34:05,FO,31,114,200,0,-,0.43,0,-,0.84,-,-,-,-,-,-,114,200,0.43,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:34 PM,1.66026E+12,461504,8/11/22,17:34:12,FO,32,114,198,0,-,0.424,0,-,0.84,-,-,-,-,-,-,114,198,0.424,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:34 PM,1.66026E+12,467931,8/11/22,17:34:18,FO,33,112,194,0,-,0.423,0,-,0.84,-,-,-,-,-,-,112,194,0.423,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:34 PM,1.66026E+12,474146,8/11/22,17:34:25,FO,34,107,195,0,-,0.451,0,-,0.84,-,-,-,-,-,-,107,195,0.451,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:34 PM,1.66026E+12,480809,8/11/22,17:34:31,FO,35,120,198,0,-,0.394,0,-,0.84,-,-,-,-,-,-,120,198,0.394,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:34 PM,1.66026E+12,488853,8/11/22,17:34:39,FO,36,124,220,0,-,0.436,0,-,0.84,-,-,-,-,-,-,124,220,0.436,20220811-AQUE-001,20220811-AQUE-001-C
8/11/22 5:34 PM,1.66026E+12,494849,8/11/22,17:34:45,FO,37,4,6,0,-,-,-,-,0.84,-,-,-,-,-,-,4,6,-,NA,NA
8/11/22 5:34 PM,1.66026E+12,499147,8/11/22,17:34:50,FO,38,4,6,0,-,-,-,-,0.84,-,-,-,-,-,-,4,6,-,NA,NA
8/11/22 5:39 PM,1.66026E+12,780561,8/11/22,17:39:31,FO,39,174,284,0,-,0.387,0,-,0.84,-,-,-,-,-,-,174,284,0.387,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:39 PM,1.66026E+12,786634,8/11/22,17:39:37,FO,40,154,270,0,-,0.43,0,-,0.84,-,-,-,-,-,-,154,270,0.43,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:39 PM,1.66026E+12,792737,8/11/22,17:39:43,FO,41,144,249,0,-,0.422,0,-,0.84,-,-,-,-,-,-,144,249,0.422,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:39 PM,1.66026E+12,798316,8/11/22,17:39:49,FO,42,198,331,0,-,0.402,0,-,0.84,-,-,-,-,-,-,198,331,0.402,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:39 PM,1.66026E+12,803573,8/11/22,17:39:54,FO,43,178,298,0,-,0.403,0,-,0.84,-,-,-,-,-,-,178,298,0.403,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:40 PM,1.66026E+12,809083,8/11/22,17:39:59,FO,44,180,308,0,-,0.416,0,-,0.84,-,-,-,-,-,-,180,308,0.416,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:40 PM,1.66026E+12,815732,8/11/22,17:40:06,FO,45,144,253,0,-,0.431,0,-,0.84,-,-,-,-,-,-,144,253,0.431,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:40 PM,1.66026E+12,820981,8/11/22,17:40:11,FO,46,167,284,0,-,0.412,0,-,0.84,-,-,-,-,-,-,167,284,0.412,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:40 PM,1.66026E+12,826980,8/11/22,17:40:17,FO,47,146,247,0,-,0.409,0,-,0.84,-,-,-,-,-,-,146,247,0.409,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:40 PM,1.66026E+12,832856,8/11/22,17:40:23,FO,48,145,249,0,-,0.418,0,-,0.84,-,-,-,-,-,-,145,249,0.418,20220811-AQUE-002,20220811-AQUE-002-A
8/11/22 5:40 PM,1.66026E+12,837688,8/11/22,17:40:28,FO,49,1,7,0,-,-,-,-,0.84,-,-,-,-,-,-,1,7,-,NA,NA
8/11/22 5:40 PM,1.66026E+12,841524,8/11/22,17:40:32,FO,50,2,6,0,-,-,-,-,0.84,-,-,-,-,-,-,2,6,-,NA,NA
8/11/22 5:45 PM,1.66027E+12,1117273,8/11/22,17:45:08,FO,51,136,213,0,-,0.362,0,-,0.84,-,-,-,-,-,-,136,213,0.362,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1123279,8/11/22,17:45:14,FO,52,202,342,0,-,0.409,0,-,0.84,-,-,-,-,-,-,202,342,0.409,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1128925,8/11/22,17:45:19,FO,53,149,247,0,-,0.397,0,-,0.84,-,-,-,-,-,-,149,247,0.397,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1135603,8/11/22,17:45:26,FO,54,145,229,0,-,0.367,0,-,0.84,-,-,-,-,-,-,145,229,0.367,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1141224,8/11/22,17:45:32,FO,55,216,343,0,-,0.37,0,-,0.84,-,-,-,-,-,-,216,343,0.37,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1147062,8/11/22,17:45:37,FO,56,134,221,0,-,0.394,0,-,0.84,-,-,-,-,-,-,134,221,0.394,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1152818,8/11/22,17:45:43,FO,57,128,229,0,-,0.441,0,-,0.84,-,-,-,-,-,-,128,229,0.441,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1157957,8/11/22,17:45:48,FO,58,227,371,0,-,0.388,0,-,0.84,-,-,-,-,-,-,227,371,0.388,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:45 PM,1.66027E+12,1163889,8/11/22,17:45:54,FO,59,233,376,0,-,0.38,0,-,0.84,-,-,-,-,-,-,233,376,0.38,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:46 PM,1.66027E+12,1170424,8/11/22,17:46:01,FO,60,122,206,0,-,0.408,0,-,0.84,-,-,-,-,-,-,122,206,0.408,20220811-AQUE-003,20220811-AQUE-003-A
8/11/22 5:46 PM,1.66027E+12,1181100,8/11/22,17:46:12,FO,61,5,9,0,-,-,-,-,0.84,-,-,-,-,-,-,5,9,-,NA,NA
8/11/22 5:46 PM,1.66027E+12,1185182,8/11/22,17:46:16,FO,62,4,9,0,-,-,-,-,0.84,-,-,-,-,-,-,4,9,-,NA,NA
8/11/22 5:49 PM,1.66027E+12,1394388,8/11/22,17:49:45,FO,63,139,233,0,-,0.403,0,-,0.84,-,-,-,-,-,-,139,233,0.403,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:49 PM,1.66027E+12,1400304,8/11/22,17:49:51,FO,64,152,257,0,-,0.409,0,-,0.84,-,-,-,-,-,-,152,257,0.409,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:49 PM,1.66027E+12,1405540,8/11/22,17:49:56,FO,65,186,304,0,-,0.388,0,-,0.84,-,-,-,-,-,-,186,304,0.388,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1410941,8/11/22,17:50:01,FO,66,159,255,0,-,0.376,0,-,0.84,-,-,-,-,-,-,159,255,0.376,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1416416,8/11/22,17:50:07,FO,67,165,288,0,-,0.427,0,-,0.84,-,-,-,-,-,-,165,288,0.427,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1422145,8/11/22,17:50:13,FO,68,157,260,0,-,0.396,0,-,0.84,-,-,-,-,-,-,157,260,0.396,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1428427,8/11/22,17:50:19,FO,69,141,235,0,-,0.4,0,-,0.84,-,-,-,-,-,-,141,235,0.4,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1434488,8/11/22,17:50:25,FO,70,152,255,0,-,0.404,0,-,0.84,-,-,-,-,-,-,152,255,0.404,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1441635,8/11/22,17:50:32,FO,71,143,239,0,-,0.402,0,-,0.84,-,-,-,-,-,-,143,239,0.402,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1448670,8/11/22,17:50:39,FO,72,144,235,0,-,0.387,0,-,0.84,-,-,-,-,-,-,144,235,0.387,20220811-AQUE-004,20220811-AQUE-004-A
8/11/22 5:50 PM,1.66027E+12,1454843,8/11/22,17:50:45,FO,73,4,6,0,-,-,-,-,0.84,-,-,-,-,-,-,4,6,-,NA,NA
8/11/22 5:50 PM,1.66027E+12,1458992,8/11/22,17:50:49,FO,74,2,9,0,-,-,-,-,0.84,-,-,-,-,-,-,2,9,-,NA,NA
8/11/22 5:51 PM,1.66027E+12,1499745,8/11/22,17:51:30,FO,75,133,231,0,-,0.424,0,-,0.84,-,-,-,-,-,-,133,231,0.424,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:51 PM,1.66027E+12,1506484,8/11/22,17:51:37,FO,76,136,238,0,-,0.429,0,-,0.84,-,-,-,-,-,-,136,238,0.429,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:51 PM,1.66027E+12,1512807,8/11/22,17:51:43,FO,77,128,224,0,-,0.429,0,-,0.84,-,-,-,-,-,-,128,224,0.429,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:51 PM,1.66027E+12,1519960,8/11/22,17:51:50,FO,78,226,400,0,-,0.435,0,-,0.84,-,-,-,-,-,-,226,400,0.435,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:51 PM,1.66027E+12,1526412,8/11/22,17:51:57,FO,79,120,216,0,-,0.444,0,-,0.84,-,-,-,-,-,-,120,216,0.444,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:52 PM,1.66027E+12,1533088,8/11/22,17:52:03,FO,80,171,309,0,-,0.447,0,-,0.84,-,-,-,-,-,-,171,309,0.447,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:52 PM,1.66027E+12,1539915,8/11/22,17:52:10,FO,81,125,213,0,-,0.413,0,-,0.84,-,-,-,-,-,-,125,213,0.413,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:52 PM,1.66027E+12,1547903,8/11/22,17:52:18,FO,82,240,417,0,-,0.424,0,-,0.84,-,-,-,-,-,-,240,417,0.424,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:52 PM,1.66027E+12,1555411,8/11/22,17:52:26,FO,83,138,244,0,-,0.434,0,-,0.84,-,-,-,-,-,-,138,244,0.434,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:52 PM,1.66027E+12,1562399,8/11/22,17:52:33,FO,84,160,292,0,-,0.452,0,-,0.84,-,-,-,-,-,-,160,292,0.452,20220811-AQUE-004,20220811-AQUE-004-B
8/11/22 5:52 PM,1.66027E+12,1570409,8/11/22,17:52:41,FO,85,2,3,0,-,-,-,-,0.84,-,-,-,-,-,-,2,3,-,NA,NA
8/11/22 5:52 PM,1.66027E+12,1574514,8/11/22,17:52:45,FO,86,3,4,0,-,-,-,-,0.84,-,-,-,-,-,-,3,4,-,NA,NA
8/11/22 5:57 PM,1.66027E+12,1867269,8/11/22,17:57:38,FO,87,187,642,0,-,0.709,0,-,0.84,-,-,-,-,-,-,187,642,0.709,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:57 PM,1.66027E+12,1883372,8/11/22,17:57:54,FO,88,188,609,0,-,0.691,0,-,0.84,-,-,-,-,-,-,188,609,0.691,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:58 PM,1.66027E+12,1897702,8/11/22,17:58:08,FO,89,179,567,0,-,0.684,0,-,0.84,-,-,-,-,-,-,179,567,0.684,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:58 PM,1.66027E+12,1911342,8/11/22,17:58:22,FO,90,187,601,0,-,0.689,0,-,0.84,-,-,-,-,-,-,187,601,0.689,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:58 PM,1.66027E+12,1923187,8/11/22,17:58:34,FO,91,276,909,0,-,0.696,0,-,0.84,-,-,-,-,-,-,276,909,0.696,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:58 PM,1.66027E+12,1939498,8/11/22,17:58:50,FO,92,265,861,0,-,0.692,0,-,0.84,-,-,-,-,-,-,265,861,0.692,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:59 PM,1.66027E+12,1952789,8/11/22,17:59:03,FO,93,282,952,0,-,0.704,0,-,0.84,-,-,-,-,-,-,282,952,0.704,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:59 PM,1.66027E+12,1963043,8/11/22,17:59:13,FO,94,165,542,0,-,0.696,0,-,0.84,-,-,-,-,-,-,165,542,0.696,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:59 PM,1.66027E+12,1972240,8/11/22,17:59:23,FO,95,176,576,0,-,0.694,0,-,0.84,-,-,-,-,-,-,176,576,0.694,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:59 PM,1.66027E+12,1988690,8/11/22,17:59:39,FO,96,167,558,0,-,0.701,0,-,0.84,-,-,-,-,-,-,167,558,0.701,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 5:59 PM,1.66027E+12,2000942,8/11/22,17:59:51,FO,97,162,556,0,-,0.709,0,-,0.84,-,-,-,-,-,-,162,556,0.709,20220811-AQUE-005,20220811-AQUE-005-A
8/11/22 6:00 PM,1.66027E+12,2014947,8/11/22,18:00:05,FO,98,3,6,0,-,-,-,-,0.84,-,-,-,-,-,-,3,6,-,NA,NA
8/11/22 6:00 PM,1.66027E+12,2020629,8/11/22,18:00:11,FO,99,3,5,0,-,-,-,-,0.84,-,-,-,-,-,-,3,5,-,NA,NA
