Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
7/19/22 19:41,1.65828E+12,1082195,7/19/22,19:41:01,FO,61,23,32,0,-,-,-,-,0.84,-,-,-,-,-,-,23,32,0.281,-,-,-,-,NA,NA
7/19/22 19:41,1.65828E+12,1086238,7/19/22,19:41:05,FO,62,34,34,0,-,-,-,-,0.84,-,-,-,-,-,-,34,34,0,-,-,-,-,NA,NA
7/19/22 19:43,1.65828E+12,1208520,7/19/22,19:43:08,FO,63,257,446,0,-,0.424,0,-,0.84,-,-,-,-,-,-,257,446,0.424,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-A
7/19/22 19:43,1.65828E+12,1219314,7/19/22,19:43:18,FO,64,185,302,0,-,0.387,0,-,0.84,-,-,-,-,-,-,185,302,0.387,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-A
7/19/22 19:43,1.65829E+12,1232967,7/19/22,19:43:32,FO,65,256,399,0,-,0.358,0,-,0.84,-,-,-,-,-,-,256,399,0.358,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-A
7/19/22 19:43,1.65829E+12,1257970,7/19/22,19:43:57,FO,66,86,144,0,-,0.403,0,-,0.84,-,-,-,-,-,-,86,144,0.403,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-A
7/19/22 19:44,1.65829E+12,1266553,7/19/22,19:44:06,FO,67,34,34,0,-,-,-,-,0.84,-,-,-,-,-,-,34,34,0,-,-,-,-,NA,NA
7/19/22 19:44,1.65829E+12,1270218,7/19/22,19:44:09,FO,68,31,33,0,-,-,-,-,0.84,-,-,-,-,-,-,31,33,0.061,-,-,-,-,NA,NA
7/19/22 19:45,1.65829E+12,1354281,7/19/22,19:45:33,FO,69,298,457,0,-,0.348,0,-,0.84,-,-,-,-,-,-,298,457,0.348,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-B
7/19/22 19:45,1.65829E+12,1367472,7/19/22,19:45:47,FO,70,200,324,0,-,0.383,0,-,0.84,-,-,-,-,-,-,200,324,0.383,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-B
7/19/22 19:45,1.65829E+12,1376204,7/19/22,19:45:55,FO,71,176,295,0,-,0.403,0,-,0.84,-,-,-,-,-,-,176,295,0.403,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-B
7/19/22 19:46,1.65829E+12,1383982,7/19/22,19:46:03,FO,72,183,322,0,-,0.432,0,-,0.84,-,-,-,-,-,-,183,322,0.432,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-B
7/19/22 19:46,1.65829E+12,1395886,7/19/22,19:46:15,FO,73,124,218,0,-,0.431,0,-,0.84,-,-,-,-,-,-,124,218,0.431,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-B
7/19/22 19:46,1.65829E+12,1404590,7/19/22,19:46:24,FO,74,32,35,0,-,-,-,-,0.84,-,-,-,-,-,-,32,35,0.086,-,-,-,-,NA,NA
7/19/22 19:46,1.65829E+12,1408525,7/19/22,19:46:28,FO,75,33,35,0,-,-,-,-,0.84,-,-,-,-,-,-,33,35,0.057,-,-,-,-,NA,NA
7/19/22 19:47,1.65829E+12,1474048,7/19/22,19:47:33,FO,76,61,112,0,-,0.455,0,-,0.84,-,-,-,-,-,-,61,112,0.455,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-C
7/19/22 19:47,1.65829E+12,1480958,7/19/22,19:47:40,FO,77,25,36,0,-,-,-,-,0.84,-,-,-,-,-,-,25,36,0.306,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-C
7/19/22 19:47,1.65829E+12,1494451,7/19/22,19:47:54,FO,78,114,193,0,-,0.409,0,-,0.84,-,-,-,-,-,-,114,193,0.409,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-C
7/19/22 19:48,1.65829E+12,1511351,7/19/22,19:48:10,FO,79,108,178,0,-,0.393,0,-,0.84,-,-,-,-,-,-,108,178,0.393,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-C
7/19/22 19:48,1.65829E+12,1519139,7/19/22,19:48:18,FO,80,313,480,0,-,0.348,0,-,0.84,-,-,-,-,-,-,313,480,0.348,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-C
7/19/22 19:48,1.65829E+12,1540513,7/19/22,19:48:40,FO,81,46,78,0,-,0.41,0,-,0.84,-,-,-,-,-,-,46,78,0.41,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-C
7/19/22 19:48,1.65829E+12,1547011,7/19/22,19:48:46,FO,82,26,30,0,-,-,-,-,0.84,-,-,-,-,-,-,26,30,0.133,-,-,-,-,NA,NA
7/19/22 19:50,1.65829E+12,1639440,7/19/22,19:50:19,FO,83,210,342,0,-,0.386,0,-,0.84,-,-,-,-,-,-,210,342,0.386,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-D
7/19/22 19:50,1.65829E+12,1645701,7/19/22,19:50:25,FO,84,199,371,0,-,0.464,0,-,0.84,-,-,-,-,-,-,199,371,0.464,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-D
7/19/22 19:50,1.65829E+12,1653427,7/19/22,19:50:33,FO,85,174,307,0,-,0.433,0,-,0.84,-,-,-,-,-,-,174,307,0.433,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-D
7/19/22 19:50,1.65829E+12,1659996,7/19/22,19:50:39,FO,86,171,278,0,-,0.385,0,-,0.84,-,-,-,-,-,-,171,278,0.385,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-D
7/19/22 19:50,1.65829E+12,1675249,7/19/22,19:50:54,FO,87,279,505,0,-,0.448,0,-,0.84,-,-,-,-,-,-,279,505,0.448,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-D
7/19/22 19:51,1.65829E+12,1682820,7/19/22,19:51:02,FO,88,20,25,0,-,-,-,-,0.84,-,-,-,-,-,-,20,25,0.2,-,-,-,-,NA,NA
7/19/22 19:51,1.65829E+12,1686780,7/19/22,19:51:06,FO,89,25,25,0,-,-,-,-,0.84,-,-,-,-,-,-,25,25,0,-,-,-,-,NA,NA
7/19/22 19:52,1.65829E+12,1779674,7/19/22,19:52:39,FO,90,212,368,0,-,0.424,0,-,0.84,-,-,-,-,-,-,212,368,0.424,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-E
7/19/22 19:52,1.65829E+12,1785755,7/19/22,19:52:45,FO,91,208,367,0,-,0.433,0,-,0.84,-,-,-,-,-,-,208,367,0.433,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-E
7/19/22 19:52,1.65829E+12,1791926,7/19/22,19:52:51,FO,92,169,294,0,-,0.425,0,-,0.84,-,-,-,-,-,-,169,294,0.425,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-E
7/19/22 19:53,1.65829E+12,1800142,7/19/22,19:52:59,FO,93,144,282,0,-,0.489,0,-,0.84,-,-,-,-,-,-,144,282,0.489,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-E
7/19/22 19:53,1.65829E+12,1807875,7/19/22,19:53:07,FO,94,232,382,0,-,0.393,0,-,0.84,-,-,-,-,-,-,232,382,0.393,-,-,-,-,20220719-NAPL-003,20220719-NAPL-003-E
7/19/22 19:53,1.65829E+12,1816949,7/19/22,19:53:16,FO,95,53,55,0,-,0.036,0,-,0.84,-,-,-,-,-,-,53,55,0.036,-,-,-,-,NA,NA
7/19/22 19:53,1.65829E+12,1824694,7/19/22,19:53:24,FO,96,27,34,0,-,-,-,-,0.84,-,-,-,-,-,-,27,34,0.206,-,-,-,-,NA,NA
7/19/22 19:53,1.65829E+12,1828677,7/19/22,19:53:28,FO,97,23,36,0,-,-,-,-,0.84,-,-,-,-,-,-,23,36,0.361,-,-,-,-,NA,NA
7/19/22 19:56,1.65829E+12,2019961,7/19/22,19:56:39,FO,98,63,130,0,-,0.515,0,-,0.84,-,-,-,-,-,-,63,130,0.515,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:56,1.65829E+12,2031277,7/19/22,19:56:50,FO,99,82,176,0,-,0.534,0,-,0.84,-,-,-,-,-,-,82,176,0.534,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2040442,7/19/22,19:57:00,FO,100,59,113,0,-,0.478,0,-,0.84,-,-,-,-,-,-,59,113,0.478,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2046614,7/19/22,19:57:06,FO,101,59,117,0,-,0.496,0,-,0.84,-,-,-,-,-,-,59,117,0.496,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2054663,7/19/22,19:57:14,FO,102,72,147,0,-,0.51,0,-,0.84,-,-,-,-,-,-,72,147,0.51,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2061021,7/19/22,19:57:20,FO,103,65,127,0,-,0.488,0,-,0.84,-,-,-,-,-,-,65,127,0.488,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2068305,7/19/22,19:57:27,FO,104,60,122,0,-,0.508,0,-,0.84,-,-,-,-,-,-,60,122,0.508,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2074605,7/19/22,19:57:34,FO,105,52,102,0,-,0.49,0,-,0.84,-,-,-,-,-,-,52,102,0.49,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2082428,7/19/22,19:57:42,FO,106,58,109,0,-,0.468,0,-,0.84,-,-,-,-,-,-,58,109,0.468,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:57,1.65829E+12,2095766,7/19/22,19:57:55,FO,107,63,142,0,-,0.556,0,-,0.84,-,-,-,-,-,-,63,142,0.556,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-A
7/19/22 19:58,1.65829E+12,2102469,7/19/22,19:58:02,FO,108,13,22,0,-,-,-,-,0.84,-,-,-,-,-,-,13,22,0.409,-,-,-,-,NA,NA
7/19/22 19:58,1.65829E+12,2106041,7/19/22,19:58:05,FO,109,22,25,0,-,-,-,-,0.84,-,-,-,-,-,-,22,25,0.12,-,-,-,-,NA,NA
7/19/22 19:59,1.65829E+12,2194529,7/19/22,19:59:34,FO,110,68,132,0,-,0.485,0,-,0.84,-,-,-,-,-,-,68,132,0.485,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 19:59,1.65829E+12,2208102,7/19/22,19:59:47,FO,111,62,132,0,-,0.53,0,-,0.84,-,-,-,-,-,-,62,132,0.53,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 19:59,1.65829E+12,2214220,7/19/22,19:59:53,FO,112,70,148,0,-,0.527,0,-,0.84,-,-,-,-,-,-,70,148,0.527,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:00,1.65829E+12,2225242,7/19/22,20:00:04,FO,113,68,138,0,-,0.507,0,-,0.84,-,-,-,-,-,-,68,138,0.507,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:00,1.65829E+12,2242345,7/19/22,20:00:21,FO,114,93,199,0,-,0.533,0,-,0.84,-,-,-,-,-,-,93,199,0.533,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:00,1.65829E+12,2253333,7/19/22,20:00:32,FO,115,82,183,0,-,0.552,0,-,0.84,-,-,-,-,-,-,82,183,0.552,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:00,1.65829E+12,2262950,7/19/22,20:00:42,FO,116,80,160,0,-,0.5,0,-,0.84,-,-,-,-,-,-,80,160,0.5,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:00,1.65829E+12,2272800,7/19/22,20:00:52,FO,117,58,125,0,-,0.536,0,-,0.84,-,-,-,-,-,-,58,125,0.536,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:00,1.65829E+12,2278424,7/19/22,20:00:58,FO,118,55,115,0,-,0.522,0,-,0.84,-,-,-,-,-,-,55,115,0.522,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:01,1.65829E+12,2290138,7/19/22,20:01:09,FO,119,65,138,0,-,0.529,0,-,0.84,-,-,-,-,-,-,65,138,0.529,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-B
7/19/22 20:01,1.65829E+12,2297272,7/19/22,20:01:16,FO,120,15,22,0,-,-,-,-,0.84,-,-,-,-,-,-,15,22,0.318,-,-,-,-,NA,NA
7/19/22 20:01,1.65829E+12,2300886,7/19/22,20:01:20,FO,121,21,22,0,-,-,-,-,0.84,-,-,-,-,-,-,21,22,0.045,-,-,-,-,NA,NA
7/19/22 20:02,1.65829E+12,2367010,7/19/22,20:02:26,FO,122,70,135,0,-,0.481,0,-,0.84,-,-,-,-,-,-,70,135,0.481,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-C
7/19/22 20:02,1.65829E+12,2372555,7/19/22,20:02:32,FO,123,77,160,0,-,0.519,0,-,0.84,-,-,-,-,-,-,77,160,0.519,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-C
7/19/22 20:02,1.65829E+12,2378043,7/19/22,20:02:37,FO,124,55,116,0,-,0.526,0,-,0.84,-,-,-,-,-,-,55,116,0.526,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-C
7/19/22 20:02,1.65829E+12,2383483,7/19/22,20:02:43,FO,125,58,119,0,-,0.513,0,-,0.84,-,-,-,-,-,-,58,119,0.513,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-C
7/19/22 20:02,1.65829E+12,2388804,7/19/22,20:02:48,FO,126,92,193,0,-,0.523,0,-,0.84,-,-,-,-,-,-,92,193,0.523,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-C
7/19/22 20:02,1.65829E+12,2394833,7/19/22,20:02:54,FO,127,74,159,0,-,0.535,0,-,0.84,-,-,-,-,-,-,74,159,0.535,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-C
7/19/22 20:03,1.65829E+12,2400104,7/19/22,20:02:59,FO,128,57,112,0,-,0.491,0,-,0.84,-,-,-,-,-,-,57,112,0.491,-,-,-,-,20220719-NAPL-004,20220719-NAPL-004-C
