Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
6/20/23 15:20,1.69E+12,3243339,6/20/23,15:20:44,FO,92,492,802,0,-,0.387,0,-,-,-,-,-,-,-,492,802,0.387,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-A
6/20/23 15:20,1.69E+12,3251983,6/20/23,15:20:52,FO,93,515,796,0,-,0.353,0,-,-,-,-,-,-,-,515,796,0.353,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-A
6/20/23 15:21,1.69E+12,3259666,6/20/23,15:21:00,FO,94,490,808,0,-,0.394,0,-,-,-,-,-,-,-,490,808,0.394,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-A
6/20/23 15:21,1.69E+12,3268934,6/20/23,15:21:09,FO,95,21,22,0,-,-,-,-,-,-,-,-,-,-,21,22,0.045,-,-,-,-,NA,NA
6/20/23 15:21,1.69E+12,3272768,6/20/23,15:21:13,FO,96,21,23,0,-,-,-,-,-,-,-,-,-,-,21,23,0.087,-,-,-,-,NA,NA
6/20/23 15:22,1.69E+12,3346585,6/20/23,15:22:27,FO,97,400,593,0,-,0.325,0,-,-,-,-,-,-,-,400,593,0.325,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:22,1.69E+12,3353867,6/20/23,15:22:34,FO,98,388,581,0,-,0.332,0,-,-,-,-,-,-,-,388,581,0.332,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:22,1.69E+12,3362800,6/20/23,15:22:43,FO,99,336,539,0,-,0.377,0,-,-,-,-,-,-,-,336,539,0.377,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:22,1.69E+12,3369670,6/20/23,15:22:50,FO,100,416,640,0,-,0.35,0,-,-,-,-,-,-,-,416,640,0.35,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
6/20/23 15:22,1.69E+12,3378559,6/20/23,15:22:59,FO,101,309,514,0,-,0.399,0,-,-,-,-,-,-,-,309,514,0.399,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-B
